ds,city,yhat,yhat_lower,yhat_upper
2025-07-17 15:00:00,Araria,45.31,45.30999538987807,45.31000439053945
2025-07-17 16:00:00,Araria,45.31,45.309995218669535,45.31000453065926
2025-07-17 17:00:00,Araria,45.31,45.30999504571019,45.31000467347599
2025-07-17 18:00:00,Araria,45.31,45.30999483811126,45.31000476790926
2025-07-17 19:00:00,Araria,45.31,45.309994623171605,45.31000501206108
2025-07-17 20:00:00,Araria,45.31,45.309994382453326,45.310005194047065
2025-07-17 21:00:00,Araria,45.31,45.30999421545587,45.310005431211586
2025-07-17 22:00:00,Araria,45.31,45.30999396618522,45.31000563064596
2025-07-15 13:00:00,Arwal,35.21,35.20999995202148,35.21000004455635
2025-07-15 22:00:00,Arwal,35.21,35.20999995410813,35.2100000438377
2025-07-15 23:00:00,Arwal,35.21,35.20999995289218,35.21000004680668
2025-07-16 00:00:00,Arwal,35.21,35.209999949291564,35.210000056819396
2025-07-16 01:00:00,Arwal,35.21,35.20999994726436,35.210000054628146
2025-07-16 02:00:00,Arwal,35.21,35.209999936449194,35.21000007034808
2025-07-16 03:00:00,Arwal,35.21,35.20999992767749,35.21000008723114
2025-07-16 04:00:00,Arwal,35.21,35.209999907695284,35.21000011504444
2025-07-16 05:00:00,Arwal,35.21,35.2099998605474,35.21000016142675
2025-07-16 06:00:00,Arwal,35.21,35.209999809838656,35.21000020342149
2025-07-16 07:00:00,Arwal,35.21,35.20999975168472,35.210000248807674
2025-07-16 08:00:00,Arwal,35.21,35.20999970358058,35.210000293721016
2025-07-16 09:00:00,Arwal,35.21,35.20999964833602,35.210000373093806
2025-07-16 10:00:00,Arwal,35.21,35.2099995735668,35.21000042695671
2025-07-16 11:00:00,Arwal,35.21,35.20999951382274,35.2100005078596
2025-07-16 12:00:00,Arwal,35.21,35.20999945693115,35.21000054303874
2025-07-16 13:00:00,Arwal,35.21,35.20999942195987,35.21000063944487
2025-07-16 14:00:00,Arwal,35.21,35.20999934246391,35.2100007160486
2025-07-16 15:00:00,Arwal,35.21,35.20999926317564,35.210000778162296
2025-07-16 16:00:00,Arwal,35.21,35.209999185220354,35.210000875983305
2025-07-16 17:00:00,Arwal,35.21,35.20999910471113,35.21000097403648
2025-07-16 18:00:00,Arwal,35.21,35.209999023284425,35.210001023261036
2025-07-16 19:00:00,Arwal,35.21,35.20999895547634,35.2100011258167
2025-07-16 20:00:00,Arwal,35.21,35.20999881453171,35.21000118043653
2025-07-16 21:00:00,Arwal,35.21,35.20999878690086,35.21000126965044
2025-07-16 22:00:00,Arwal,35.21,35.209998716145606,35.21000139113653
2025-07-16 23:00:00,Arwal,35.21,35.20999865431941,35.210001543719535
2025-07-17 00:00:00,Arwal,35.21,35.20999855035512,35.210001627151016
2025-07-17 01:00:00,Arwal,35.21,35.20999845230698,35.2100017256729
2025-07-17 02:00:00,Arwal,35.21,35.20999834116992,35.210001831197005
2025-07-17 03:00:00,Arwal,35.21,35.20999823559626,35.210001934889284
2025-07-17 04:00:00,Arwal,35.21,35.20999811672792,35.21000205224189
2025-07-17 05:00:00,Arwal,35.21,35.209998041533254,35.21000215031131
2025-07-17 06:00:00,Arwal,35.21,35.20999793008091,35.21000222086002
2025-07-17 07:00:00,Arwal,35.21,35.20999779321763,35.21000233121064
2025-07-17 08:00:00,Arwal,35.21,35.20999770590724,35.210002458536536
2025-07-17 09:00:00,Arwal,35.21,35.209997608166056,35.210002567353875
2025-07-17 10:00:00,Arwal,35.21,35.209997508825744,35.21000266112634
2025-07-17 11:00:00,Arwal,35.21,35.209997377281,35.210002865759044
2025-07-17 12:00:00,Arwal,35.21,35.20999728827039,35.21000297160242
2025-07-17 13:00:00,Arwal,35.21,35.209997133049725,35.21000307401463
2025-07-17 14:00:00,Arwal,35.21,35.20999703455761,35.21000322442072
2025-07-17 15:00:00,Arwal,35.21,35.20999691300298,35.21000330542831
2025-07-17 16:00:00,Arwal,35.21,35.20999676115397,35.21000345707893
2025-07-17 17:00:00,Arwal,35.21,35.20999662977599,35.2100035900311
2025-07-17 18:00:00,Arwal,35.21,35.20999649010256,35.21000370293757
2025-07-17 19:00:00,Arwal,35.21,35.209996387953616,35.210003823086545
2025-07-17 20:00:00,Arwal,35.21,35.20999624349848,35.21000396028896
2025-07-17 21:00:00,Arwal,35.21,35.209996145538355,35.2100041186973
2025-07-17 22:00:00,Arwal,35.21,35.2099960065319,35.21000426877872
2025-07-15 13:00:00,Aurangabad,23.04,23.039999970031026,23.040000028023602
2025-07-15 22:00:00,Aurangabad,23.04,23.039999971016186,23.040000032194914
2025-07-15 23:00:00,Aurangabad,23.04,23.0399999719602,23.04000003132723
2025-07-16 00:00:00,Aurangabad,23.04,23.0399999677593,23.04000003393591
2025-07-16 01:00:00,Aurangabad,23.04,23.03999996275786,23.04000003779207
2025-07-16 02:00:00,Aurangabad,23.04,23.03999995424406,23.04000004400543
2025-07-16 03:00:00,Aurangabad,23.04,23.03999994236756,23.04000005282441
2025-07-16 04:00:00,Aurangabad,23.04,23.039999919861163,23.040000075080023
2025-07-16 05:00:00,Aurangabad,23.04,23.039999882552006,23.04000011310782
2025-07-16 06:00:00,Aurangabad,23.04,23.039999863682997,23.040000131755846
2025-07-16 07:00:00,Aurangabad,23.04,23.03999981912729,23.04000016377649
2025-07-16 08:00:00,Aurangabad,23.04,23.039999779616462,23.040000208126543
2025-07-16 09:00:00,Aurangabad,23.04,23.039999743773336,23.040000249184146
2025-07-16 10:00:00,Aurangabad,23.04,23.039999702933066,23.040000285567455
2025-07-16 11:00:00,Aurangabad,23.04,23.03999965649076,23.040000351065082
2025-07-16 12:00:00,Aurangabad,23.04,23.039999605046667,23.04000039994628
2025-07-16 13:00:00,Aurangabad,23.04,23.039999565429497,23.04000046045402
2025-07-16 14:00:00,Aurangabad,23.04,23.03999953492545,23.040000507145248
2025-07-16 15:00:00,Aurangabad,23.04,23.03999948485412,23.04000057748871
2025-07-16 16:00:00,Aurangabad,23.04,23.039999433563736,23.04000062675743
2025-07-16 17:00:00,Aurangabad,23.04,23.03999937696836,23.04000069402812
2025-07-16 18:00:00,Aurangabad,23.04,23.039999344332674,23.04000076422838
2025-07-16 19:00:00,Aurangabad,23.04,23.03999929428955,23.040000812399622
2025-07-16 20:00:00,Aurangabad,23.04,23.039999254945297,23.040000878736
2025-07-16 21:00:00,Aurangabad,23.04,23.03999920257577,23.040000967060404
2025-07-16 22:00:00,Aurangabad,23.04,23.03999915048183,23.040001020935733
2025-07-16 23:00:00,Aurangabad,23.04,23.039999082663048,23.040001086314575
2025-07-17 00:00:00,Aurangabad,23.04,23.039999016103415,23.040001168159662
2025-07-17 01:00:00,Aurangabad,23.04,23.039998938622603,23.04000124266027
2025-07-17 02:00:00,Aurangabad,23.04,23.03999889167943,23.040001322602535
2025-07-17 03:00:00,Aurangabad,23.04,23.039998821560097,23.040001384312948
2025-07-17 04:00:00,Aurangabad,23.04,23.039998741714122,23.040001468203553
2025-07-17 05:00:00,Aurangabad,23.04,23.03999867082361,23.040001534194946
2025-07-17 06:00:00,Aurangabad,23.04,23.039998646502195,23.040001644168903
2025-07-17 07:00:00,Aurangabad,23.04,23.039998557484594,23.04000169119062
2025-07-17 08:00:00,Aurangabad,23.04,23.03999851576193,23.040001788246013
2025-07-17 09:00:00,Aurangabad,23.04,23.03999843825098,23.040001893815028
2025-07-17 10:00:00,Aurangabad,23.04,23.0399983797452,23.040001979503923
2025-07-17 11:00:00,Aurangabad,23.04,23.039998266585933,23.040002015503653
2025-07-17 12:00:00,Aurangabad,23.04,23.03999819718456,23.040002071657014
2025-07-17 13:00:00,Aurangabad,23.04,23.039998121312685,23.04000217876151
2025-07-17 14:00:00,Aurangabad,23.04,23.039998055735403,23.040002295053096
2025-07-17 15:00:00,Aurangabad,23.04,23.03999795969913,23.04000238181543
2025-07-17 16:00:00,Aurangabad,23.04,23.0399978582937,23.040002395958446
2025-07-17 17:00:00,Aurangabad,23.04,23.039997823711925,23.04000249037121
2025-07-17 18:00:00,Aurangabad,23.04,23.039997737608847,23.040002566430967
2025-07-17 19:00:00,Aurangabad,23.04,23.039997662460102,23.04000267803098
2025-07-17 20:00:00,Aurangabad,23.04,23.03999758453295,23.04000273732799
2025-07-17 21:00:00,Aurangabad,23.04,23.039997484265534,23.04000279959711
2025-07-17 22:00:00,Aurangabad,23.04,23.039997360270835,23.040002886349455
2025-07-15 13:00:00,Banka,37.88,37.879999951772064,37.88000004943003
2025-07-15 22:00:00,Banka,37.88,37.879999951851865,37.880000050855664
2025-07-15 23:00:00,Banka,37.88,37.87999995177431,37.88000004986338
2025-07-16 00:00:00,Banka,37.88,37.879999947768724,37.88000005514884
2025-07-16 01:00:00,Banka,37.88,37.87999993848062,37.880000062022724
2025-07-16 02:00:00,Banka,37.88,37.879999927226294,37.88000007677731
2025-07-16 03:00:00,Banka,37.88,37.87999991304572,37.88000008911876
2025-07-16 04:00:00,Banka,37.88,37.87999987176679,37.88000013391573
2025-07-16 05:00:00,Banka,37.88,37.879999830290004,37.88000016149053
2025-07-16 06:00:00,Banka,37.88,37.879999784969996,37.88000023401676
2025-07-16 07:00:00,Banka,37.88,37.87999972883077,37.88000030116282
2025-07-16 08:00:00,Banka,37.88,37.87999967264294,37.88000036440508
2025-07-16 09:00:00,Banka,37.88,37.87999960254755,37.880000435159815
2025-07-16 10:00:00,Banka,37.88,37.879999540749566,37.88000050273471
2025-07-16 11:00:00,Banka,37.88,37.87999946601682,37.880000574515755
2025-07-16 12:00:00,Banka,37.88,37.87999939756257,37.88000064192977
2025-07-16 13:00:00,Banka,37.88,37.87999931529149,37.88000068001793
2025-07-16 14:00:00,Banka,37.88,37.879999236432866,37.88000080596695
2025-07-16 15:00:00,Banka,37.88,37.8799991431774,37.88000091317761
2025-07-16 16:00:00,Banka,37.88,37.87999909251143,37.88000098658959
2025-07-16 17:00:00,Banka,37.88,37.879998998064906,37.88000108822342
2025-07-16 18:00:00,Banka,37.88,37.879998889239104,37.880001173060904
2025-07-16 19:00:00,Banka,37.88,37.87999880897833,37.88000130758203
2025-07-16 20:00:00,Banka,37.88,37.879998682400576,37.88000144828045
2025-07-16 21:00:00,Banka,37.88,37.87999860732154,37.88000152711382
2025-07-16 22:00:00,Banka,37.88,37.87999853071243,37.88000163106883
2025-07-16 23:00:00,Banka,37.88,37.8799984293266,37.880001730206736
2025-07-17 00:00:00,Banka,37.88,37.879998287079665,37.880001800285434
2025-07-17 01:00:00,Banka,37.88,37.879998180633365,37.880001893384645
2025-07-17 02:00:00,Banka,37.88,37.879998013188384,37.880002003383254
2025-07-17 03:00:00,Banka,37.88,37.87999790912207,37.88000202489631
2025-07-17 04:00:00,Banka,37.88,37.87999778940388,37.8800021278383
2025-07-17 05:00:00,Banka,37.88,37.87999770051245,37.880002239063835
2025-07-17 06:00:00,Banka,37.88,37.87999758616945,37.880002413437445
2025-07-17 07:00:00,Banka,37.88,37.87999748073004,37.880002530507525
2025-07-17 08:00:00,Banka,37.88,37.87999735975233,37.88000265967258
2025-07-17 09:00:00,Banka,37.88,37.87999724459983,37.880002758749114
2025-07-17 10:00:00,Banka,37.88,37.87999711220014,37.88000290002377
2025-07-17 11:00:00,Banka,37.88,37.87999697121238,37.88000304928945
2025-07-17 12:00:00,Banka,37.88,37.87999685875718,37.880003149122125
2025-07-17 13:00:00,Banka,37.88,37.87999676886412,37.880003303398574
2025-07-17 14:00:00,Banka,37.88,37.87999667205553,37.88000343585386
2025-07-17 15:00:00,Banka,37.88,37.879996541501704,37.880003582190135
2025-07-17 16:00:00,Banka,37.88,37.87999644169813,37.8800036506026
2025-07-17 17:00:00,Banka,37.88,37.87999628911528,37.88000378302041
2025-07-17 18:00:00,Banka,37.88,37.87999618166127,37.88000390604655
2025-07-17 19:00:00,Banka,37.88,37.87999604429793,37.88000400873191
2025-07-17 20:00:00,Banka,37.88,37.87999586728003,37.88000422660516
2025-07-17 21:00:00,Banka,37.88,37.87999578065108,37.88000441047899
2025-07-17 22:00:00,Banka,37.88,37.87999560126617,37.88000447870832
2025-07-15 13:00:00,Begusarai,29.25,29.24999996326678,29.25000003599849
2025-07-15 22:00:00,Begusarai,29.25,29.24999996324777,29.250000036064048
2025-07-15 23:00:00,Begusarai,29.25,29.249999960563738,29.250000038696392
2025-07-16 00:00:00,Begusarai,29.25,29.249999959416858,29.250000043884427
2025-07-16 01:00:00,Begusarai,29.25,29.249999953476646,29.25000004814642
2025-07-16 02:00:00,Begusarai,29.25,29.249999943523555,29.250000057406712
2025-07-16 03:00:00,Begusarai,29.25,29.249999928089913,29.250000077910375
2025-07-16 04:00:00,Begusarai,29.25,29.24999991162004,29.2500001098988
2025-07-16 05:00:00,Begusarai,29.25,29.249999872457767,29.250000144283455
2025-07-16 06:00:00,Begusarai,29.25,29.249999828734907,29.25000017839805
2025-07-16 07:00:00,Begusarai,29.25,29.249999808343873,29.250000223745307
2025-07-16 08:00:00,Begusarai,29.25,29.24999975464487,29.250000267531945
2025-07-16 09:00:00,Begusarai,29.25,29.249999718106558,29.250000311908384
2025-07-16 10:00:00,Begusarai,29.25,29.24999966252801,29.250000360921483
2025-07-16 11:00:00,Begusarai,29.25,29.249999608656083,29.250000411787305
2025-07-16 12:00:00,Begusarai,29.25,29.249999556480677,29.250000484216198
2025-07-16 13:00:00,Begusarai,29.25,29.24999951019946,29.25000056139545
2025-07-16 14:00:00,Begusarai,29.25,29.2499994412214,29.250000625345987
2025-07-16 15:00:00,Begusarai,29.25,29.249999396471928,29.25000067828922
2025-07-16 16:00:00,Begusarai,29.25,29.249999326693594,29.250000725256417
2025-07-16 17:00:00,Begusarai,29.25,29.249999269628542,29.25000080430596
2025-07-16 18:00:00,Begusarai,29.25,29.2499992157433,29.250000831817697
2025-07-16 19:00:00,Begusarai,29.25,29.24999916884751,29.250000881273277
2025-07-16 20:00:00,Begusarai,29.25,29.24999911265824,29.250000957496187
2025-07-16 21:00:00,Begusarai,29.25,29.249999046161854,29.25000103253294
2025-07-16 22:00:00,Begusarai,29.25,29.249998945217655,29.250001119030983
2025-07-16 23:00:00,Begusarai,29.25,29.249998828053183,29.250001169064667
2025-07-17 00:00:00,Begusarai,29.25,29.24999873049486,29.25000123739439
2025-07-17 01:00:00,Begusarai,29.25,29.24999866036422,29.2500013059991
2025-07-17 02:00:00,Begusarai,29.25,29.24999859537683,29.250001405919477
2025-07-17 03:00:00,Begusarai,29.25,29.249998532886526,29.25000148022104
2025-07-17 04:00:00,Begusarai,29.25,29.24999843885198,29.250001564239835
2025-07-17 05:00:00,Begusarai,29.25,29.249998316263337,29.250001614798443
2025-07-17 06:00:00,Begusarai,29.25,29.24999820388182,29.25000169334387
2025-07-17 07:00:00,Begusarai,29.25,29.249998066112944,29.25000178856264
2025-07-17 08:00:00,Begusarai,29.25,29.249998001855822,29.250001860766744
2025-07-17 09:00:00,Begusarai,29.25,29.249997931292604,29.25000198580969
2025-07-17 10:00:00,Begusarai,29.25,29.249997832688262,29.250002103288747
2025-07-17 11:00:00,Begusarai,29.25,29.249997724072035,29.2500022163279
2025-07-17 12:00:00,Begusarai,29.25,29.24999767367035,29.250002281557943
2025-07-17 13:00:00,Begusarai,29.25,29.249997597761908,29.250002394344598
2025-07-17 14:00:00,Begusarai,29.25,29.24999750000726,29.250002460492365
2025-07-17 15:00:00,Begusarai,29.25,29.24999738043342,29.25000255777767
2025-07-17 16:00:00,Begusarai,29.25,29.24999730841065,29.250002612461223
2025-07-17 17:00:00,Begusarai,29.25,29.249997216107023,29.250002741883257
2025-07-17 18:00:00,Begusarai,29.25,29.249997097016973,29.250002894396147
2025-07-17 19:00:00,Begusarai,29.25,29.249996941043502,29.250002991714222
2025-07-17 20:00:00,Begusarai,29.25,29.24999682361776,29.25000309073071
2025-07-17 21:00:00,Begusarai,29.25,29.249996714533584,29.25000318397251
2025-07-17 22:00:00,Begusarai,29.25,29.249996614105925,29.2500032435792
2025-07-15 13:00:00,Bhagalpur,43.07,43.06999994402657,43.07000005312922
2025-07-15 22:00:00,Bhagalpur,43.07,43.06999994218574,43.07000005068766
2025-07-15 23:00:00,Bhagalpur,43.07,43.069999943294206,43.07000006337984
2025-07-16 00:00:00,Bhagalpur,43.07,43.06999994025266,43.07000006579668
2025-07-16 01:00:00,Bhagalpur,43.07,43.06999994026637,43.07000007328153
2025-07-16 02:00:00,Bhagalpur,43.07,43.069999924302174,43.070000086623075
2025-07-16 03:00:00,Bhagalpur,43.07,43.06999990116814,43.070000127214385
2025-07-16 04:00:00,Bhagalpur,43.07,43.069999870221295,43.07000017374179
2025-07-16 05:00:00,Bhagalpur,43.07,43.069999823280064,43.07000022218735
2025-07-16 06:00:00,Bhagalpur,43.07,43.069999773669785,43.07000028001081
2025-07-16 07:00:00,Bhagalpur,43.07,43.06999971047822,43.07000036332506
2025-07-16 08:00:00,Bhagalpur,43.07,43.06999962663597,43.07000046002919
2025-07-16 09:00:00,Bhagalpur,43.07,43.069999542911525,43.07000049216323
2025-07-16 10:00:00,Bhagalpur,43.07,43.0699995084392,43.07000058826524
2025-07-16 11:00:00,Bhagalpur,43.07,43.06999942045236,43.07000068025477
2025-07-16 12:00:00,Bhagalpur,43.07,43.06999934231474,43.07000076723778
2025-07-16 13:00:00,Bhagalpur,43.07,43.06999923483664,43.070000852963176
2025-07-16 14:00:00,Bhagalpur,43.07,43.06999914319724,43.070000958801614
2025-07-16 15:00:00,Bhagalpur,43.07,43.06999903290218,43.07000105056578
2025-07-16 16:00:00,Bhagalpur,43.07,43.0699989050135,43.070001149820456
2025-07-16 17:00:00,Bhagalpur,43.07,43.06999882164864,43.07000129124229
2025-07-16 18:00:00,Bhagalpur,43.07,43.06999876512477,43.070001397949255
2025-07-16 19:00:00,Bhagalpur,43.07,43.06999869636341,43.07000147598109
2025-07-16 20:00:00,Bhagalpur,43.07,43.06999853543661,43.07000161033308
2025-07-16 21:00:00,Bhagalpur,43.07,43.06999843974178,43.070001656717544
2025-07-16 22:00:00,Bhagalpur,43.07,43.06999830288637,43.07000179280221
2025-07-16 23:00:00,Bhagalpur,43.07,43.06999815422813,43.0700019167058
2025-07-17 00:00:00,Bhagalpur,43.07,43.06999801811051,43.07000210092847
2025-07-17 01:00:00,Bhagalpur,43.07,43.06999794180605,43.07000222265339
2025-07-17 02:00:00,Bhagalpur,43.07,43.069997829914875,43.07000236733021
2025-07-17 03:00:00,Bhagalpur,43.07,43.06999771433888,43.070002485771894
2025-07-17 04:00:00,Bhagalpur,43.07,43.069997596699714,43.070002592579016
2025-07-17 05:00:00,Bhagalpur,43.07,43.069997451097755,43.07000280502457
2025-07-17 06:00:00,Bhagalpur,43.07,43.06999737391692,43.07000291179572
2025-07-17 07:00:00,Bhagalpur,43.07,43.06999724903483,43.07000304282044
2025-07-17 08:00:00,Bhagalpur,43.07,43.06999713910089,43.07000319343815
2025-07-17 09:00:00,Bhagalpur,43.07,43.06999703619908,43.0700033592625
2025-07-17 10:00:00,Bhagalpur,43.07,43.06999685280451,43.07000348144287
2025-07-17 11:00:00,Bhagalpur,43.07,43.069996670157984,43.07000363203372
2025-07-17 12:00:00,Bhagalpur,43.07,43.069996530801625,43.07000382768936
2025-07-17 13:00:00,Bhagalpur,43.07,43.069996382923335,43.07000399296003
2025-07-17 14:00:00,Bhagalpur,43.07,43.069996253990446,43.07000419602737
2025-07-17 15:00:00,Bhagalpur,43.07,43.06999612234854,43.07000428114874
2025-07-17 16:00:00,Bhagalpur,43.07,43.06999597461819,43.070004468189005
2025-07-17 17:00:00,Bhagalpur,43.07,43.06999581852279,43.07000468437977
2025-07-17 18:00:00,Bhagalpur,43.07,43.06999567610594,43.07000492882209
2025-07-17 19:00:00,Bhagalpur,43.07,43.069995535946305,43.07000509373343
2025-07-17 20:00:00,Bhagalpur,43.07,43.06999540805546,43.07000535831871
2025-07-17 21:00:00,Bhagalpur,43.07,43.069995224858566,43.07000560392564
2025-07-17 22:00:00,Bhagalpur,43.07,43.06999506448419,43.070005804867506
2025-07-15 13:00:00,Bhojpur,32.45,32.4499999574032,32.450000042643524
2025-07-15 22:00:00,Bhojpur,32.45,32.44999995760454,32.45000004020348
2025-07-15 23:00:00,Bhojpur,32.45,32.44999995855016,32.45000004255066
2025-07-16 00:00:00,Bhojpur,32.45,32.449999953822925,32.45000005500326
2025-07-16 01:00:00,Bhojpur,32.45,32.449999946453204,32.45000005918663
2025-07-16 02:00:00,Bhojpur,32.45,32.44999993666051,32.45000007073129
2025-07-16 03:00:00,Bhojpur,32.45,32.449999914238774,32.45000009309865
2025-07-16 04:00:00,Bhojpur,32.45,32.44999987891472,32.45000012984072
2025-07-16 05:00:00,Bhojpur,32.45,32.44999982736406,32.45000017974188
2025-07-16 06:00:00,Bhojpur,32.45,32.44999978663326,32.45000022840994
2025-07-16 07:00:00,Bhojpur,32.45,32.44999973409543,32.450000287683736
2025-07-16 08:00:00,Bhojpur,32.45,32.4499996783502,32.450000346124185
2025-07-16 09:00:00,Bhojpur,32.45,32.4499996573072,32.450000410360936
2025-07-16 10:00:00,Bhojpur,32.45,32.449999581113715,32.450000436167755
2025-07-16 11:00:00,Bhojpur,32.45,32.44999954490483,32.450000485350806
2025-07-16 12:00:00,Bhojpur,32.45,32.44999948188483,32.45000057329464
2025-07-16 13:00:00,Bhojpur,32.45,32.44999942775621,32.4500006138863
2025-07-16 14:00:00,Bhojpur,32.45,32.44999932502283,32.45000066823216
2025-07-16 15:00:00,Bhojpur,32.45,32.44999924808009,32.45000074236169
2025-07-16 16:00:00,Bhojpur,32.45,32.449999194845354,32.45000083346376
2025-07-16 17:00:00,Bhojpur,32.45,32.4499990934852,32.450000883409814
2025-07-16 18:00:00,Bhojpur,32.45,32.44999903907936,32.4500009671647
2025-07-16 19:00:00,Bhojpur,32.45,32.44999896491222,32.45000106102357
2025-07-16 20:00:00,Bhojpur,32.45,32.44999886300601,32.45000110358918
2025-07-16 21:00:00,Bhojpur,32.45,32.44999878617375,32.45000115288975
2025-07-16 22:00:00,Bhojpur,32.45,32.44999872092097,32.450001258502674
2025-07-16 23:00:00,Bhojpur,32.45,32.44999867688118,32.45000133495865
2025-07-17 00:00:00,Bhojpur,32.45,32.449998582438624,32.45000140816355
2025-07-17 01:00:00,Bhojpur,32.45,32.44999849690858,32.45000148842944
2025-07-17 02:00:00,Bhojpur,32.45,32.44999840891949,32.45000163311932
2025-07-17 03:00:00,Bhojpur,32.45,32.449998324725115,32.4500016560128
2025-07-17 04:00:00,Bhojpur,32.45,32.44999824815719,32.450001814935725
2025-07-17 05:00:00,Bhojpur,32.45,32.4499981562807,32.45000190108361
2025-07-17 06:00:00,Bhojpur,32.45,32.449998087766524,32.45000196733571
2025-07-17 07:00:00,Bhojpur,32.45,32.44999799353701,32.45000205734467
2025-07-17 08:00:00,Bhojpur,32.45,32.4499979062314,32.450002188466044
2025-07-17 09:00:00,Bhojpur,32.45,32.44999781258538,32.45000228874547
2025-07-17 10:00:00,Bhojpur,32.45,32.44999769880162,32.45000242749089
2025-07-17 11:00:00,Bhojpur,32.45,32.449997544453645,32.45000251150395
2025-07-17 12:00:00,Bhojpur,32.45,32.449997444029684,32.45000262619671
2025-07-17 13:00:00,Bhojpur,32.45,32.449997306687784,32.45000276221711
2025-07-17 14:00:00,Bhojpur,32.45,32.449997150677454,32.45000284587879
2025-07-17 15:00:00,Bhojpur,32.45,32.44999704042108,32.450002967395754
2025-07-17 16:00:00,Bhojpur,32.45,32.44999694356405,32.45000311439569
2025-07-17 17:00:00,Bhojpur,32.45,32.44999686409757,32.45000323242504
2025-07-17 18:00:00,Bhojpur,32.45,32.44999677736312,32.450003343719175
2025-07-17 19:00:00,Bhojpur,32.45,32.449996644759295,32.450003436542545
2025-07-17 20:00:00,Bhojpur,32.45,32.44999646935104,32.450003547519756
2025-07-17 21:00:00,Bhojpur,32.45,32.44999627164839,32.45000370046171
2025-07-17 22:00:00,Bhojpur,32.45,32.44999621424,32.45000385330905
2025-07-15 13:00:00,Buxar,25.5,25.49999996589811,25.500000035629157
2025-07-15 22:00:00,Buxar,25.5,25.49999996650732,25.500000032811858
2025-07-15 23:00:00,Buxar,25.5,25.499999966140397,25.50000003461449
2025-07-16 00:00:00,Buxar,25.5,25.499999965193403,25.500000040146126
2025-07-16 01:00:00,Buxar,25.5,25.49999995964185,25.500000041263064
2025-07-16 02:00:00,Buxar,25.5,25.499999952480497,25.500000052071833
2025-07-16 03:00:00,Buxar,25.5,25.499999939388815,25.500000064969267
2025-07-16 04:00:00,Buxar,25.5,25.499999921948195,25.5000001004592
2025-07-16 05:00:00,Buxar,25.5,25.499999887529754,25.5000001305758
2025-07-16 06:00:00,Buxar,25.5,25.49999985640087,25.500000166396582
2025-07-16 07:00:00,Buxar,25.5,25.499999831565482,25.50000020936981
2025-07-16 08:00:00,Buxar,25.5,25.49999979534673,25.50000026267336
2025-07-16 09:00:00,Buxar,25.5,25.499999744850225,25.50000029821942
2025-07-16 10:00:00,Buxar,25.5,25.499999714756733,25.50000035572641
2025-07-16 11:00:00,Buxar,25.5,25.49999966464712,25.50000040615986
2025-07-16 12:00:00,Buxar,25.5,25.499999616102027,25.500000479356576
2025-07-16 13:00:00,Buxar,25.5,25.499999563163517,25.500000523949993
2025-07-16 14:00:00,Buxar,25.5,25.499999504318147,25.50000058047271
2025-07-16 15:00:00,Buxar,25.5,25.499999458959195,25.500000625856536
2025-07-16 16:00:00,Buxar,25.5,25.499999374429756,25.500000691547434
2025-07-16 17:00:00,Buxar,25.5,25.499999336598616,25.500000774478178
2025-07-16 18:00:00,Buxar,25.5,25.49999928707938,25.500000857558366
2025-07-16 19:00:00,Buxar,25.5,25.49999922412254,25.500000952186753
2025-07-16 20:00:00,Buxar,25.5,25.499999133175702,25.500001071422517
2025-07-16 21:00:00,Buxar,25.5,25.499999087637804,25.50000110798992
2025-07-16 22:00:00,Buxar,25.5,25.49999900959442,25.50000122524397
2025-07-16 23:00:00,Buxar,25.5,25.499998936465996,25.500001257604808
2025-07-17 00:00:00,Buxar,25.5,25.49999887932171,25.500001362337525
2025-07-17 01:00:00,Buxar,25.5,25.499998824001924,25.500001435623144
2025-07-17 02:00:00,Buxar,25.5,25.499998750208444,25.50000152251076
2025-07-17 03:00:00,Buxar,25.5,25.499998675123244,25.500001602985073
2025-07-17 04:00:00,Buxar,25.5,25.49999857859781,25.500001699476122
2025-07-17 05:00:00,Buxar,25.5,25.499998503552202,25.50000176752108
2025-07-17 06:00:00,Buxar,25.5,25.49999841626387,25.500001837826666
2025-07-17 07:00:00,Buxar,25.5,25.4999983553537,25.500001908358453
2025-07-17 08:00:00,Buxar,25.5,25.4999982661059,25.500002007425316
2025-07-17 09:00:00,Buxar,25.5,25.49999817542505,25.500002098544552
2025-07-17 10:00:00,Buxar,25.5,25.499998165473198,25.500002220205456
2025-07-17 11:00:00,Buxar,25.5,25.49999806386294,25.500002288141335
2025-07-17 12:00:00,Buxar,25.5,25.49999793913238,25.50000238097325
2025-07-17 13:00:00,Buxar,25.5,25.499997850973283,25.50000245283566
2025-07-17 14:00:00,Buxar,25.5,25.499997705427415,25.500002547812237
2025-07-17 15:00:00,Buxar,25.5,25.499997609562957,25.50000266424805
2025-07-17 16:00:00,Buxar,25.5,25.499997541575365,25.500002748595854
2025-07-17 17:00:00,Buxar,25.5,25.499997459309252,25.500002881087976
2025-07-17 18:00:00,Buxar,25.5,25.49999738669834,25.50000295664271
2025-07-17 19:00:00,Buxar,25.5,25.499997278757444,25.50000311234566
2025-07-17 20:00:00,Buxar,25.5,25.499997194786953,25.50000323506576
2025-07-17 21:00:00,Buxar,25.5,25.499997082581892,25.500003328987447
2025-07-17 22:00:00,Buxar,25.5,25.499996972367363,25.500003501932586
